"Date","Symbol","Marketcapname","Sector"
"06-05-2026","CLEAN","Midcap","Chemicals"
"06-05-2026","MANKIND","Largecap","Healthcare"
"06-05-2026","NUVAMA","Largecap","Financials"
"07-05-2026","BEML","Midcap","Aerospace & Defence"
"07-05-2026","EXIDEIND","Largecap","Auto"
"07-05-2026","CGPOWER","Largecap","Industrials"
"07-05-2026","BHEL","Largecap","Industrials"
"07-05-2026","FINCABLES","Largecap","Industrials"
"07-05-2026","GODREJIND","Largecap","Chemicals"
"07-05-2026","BHARATFORG","Largecap","Industrials"
"07-05-2026","DEEPAKFERT","Midcap","Chemicals"
"07-05-2026","SRF","Largecap","Chemicals"
"07-05-2026","GABRIEL","Largecap","Auto"
"07-05-2026","ELGIEQUIP","Midcap","Industrials"
"07-05-2026","JUBLPHARMA","Midcap","Healthcare"
"07-05-2026","KEC","Midcap","Realty"
"07-05-2026","KPRMILL","Largecap","Consumer Discretionary"
"07-05-2026","PRESTIGE","Largecap","Realty"
"07-05-2026","SCHNEIDER","Largecap","Industrials"
"07-05-2026","ENDURANCE","Largecap","Auto"
"07-05-2026","TEJASNET","Midcap","Telecom"
"07-05-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"07-05-2026","HDFCLIFE","Largecap","Financials"
"07-05-2026","BDL","Largecap","Aerospace & Defence"
"07-05-2026","GLAND","Largecap","Healthcare"
"07-05-2026","LODHA","Largecap","Realty"
"07-05-2026","SYRMA","Largecap","Consumer Discretionary"
"07-05-2026","RRKABEL","Largecap","Industrials"
"07-05-2026","NUVAMA","Largecap","Financials"
"07-05-2026","ABDL","Midcap","FMCG"
"07-05-2026","ONESOURCE","Midcap","Healthcare"
"07-05-2026","JAINREC","Midcap","Metals & Mining"
"08-05-2026","HSCL","Largecap","Chemicals"
"08-05-2026","BERGEPAINT","Largecap","Building Materials"
"08-05-2026","ZYDUSWELL","Midcap","FMCG"
"08-05-2026","OLECTRA","Midcap","Auto"
"08-05-2026","UNOMINDA","Largecap","Auto"
"08-05-2026","COFORGE","Largecap","I.T"
"08-05-2026","JBMA","Midcap","Auto"
"08-05-2026","ACE","Midcap","Industrials"
"08-05-2026","TRITURBINE","Midcap","Industrials"
"08-05-2026","LALPATHLAB","Largecap","Healthcare"
"08-05-2026","MGL","Midcap","Energy"
"08-05-2026","PNBHOUSING","Largecap","Financials"
"08-05-2026","CLEAN","Midcap","Chemicals"
"08-05-2026","VIJAYA","Midcap","Healthcare"
"08-05-2026","NUVAMA","Largecap","Financials"
"08-05-2026","ABDL","Midcap","FMCG"
"08-05-2026","SAILIFE","Largecap","Healthcare"
"08-05-2026","HEXT","Smallcap",""
"08-05-2026","JAINREC","Midcap","Metals & Mining"
"08-05-2026","PIRAMALFIN","Smallcap",""
"11-05-2026","TATACONSUM","Largecap","FMCG"
"11-05-2026","VTL","Midcap","Textiles"
"11-05-2026","CARBORUNIV","Largecap","Industrials"
"11-05-2026","SUNPHARMA","Largecap","Healthcare"
"11-05-2026","NATCOPHARM","Midcap","Healthcare"
"11-05-2026","WELCORP","Largecap","Industrials"
"11-05-2026","ZYDUSLIFE","Largecap","Healthcare"
"11-05-2026","BIOCON","Largecap","Healthcare"
"11-05-2026","JBMA","Midcap","Auto"
"11-05-2026","FORTIS","Largecap","Healthcare"
"11-05-2026","COALINDIA","Largecap","Metals & Mining"
"11-05-2026","ZENTEC","Midcap","Aerospace & Defence"
"11-05-2026","SYNGENE","Midcap","Healthcare"
"11-05-2026","ENDURANCE","Largecap","Auto"
"11-05-2026","LAURUSLABS","Largecap","Healthcare"
"11-05-2026","ADANIGREEN","Largecap","Power & Utilities"
"11-05-2026","AFFLE","Largecap","I.T"
"11-05-2026","MAXHEALTH","Largecap","Healthcare"
"11-05-2026","KIMS","Largecap","Healthcare"
"11-05-2026","VIJAYA","Midcap","Healthcare"
"11-05-2026","MAPMYINDIA","Smallcap","I.T"
"11-05-2026","MEDANTA","Largecap","Healthcare"
"11-05-2026","CONCORDBIO","Midcap","Healthcare"
"11-05-2026","INDGN","Midcap","Healthcare"
"11-05-2026","IKS","Largecap","I.T"
"11-05-2026","HEXT","Smallcap",""
"11-05-2026","ATHERENERG","Largecap","Auto"
"12-05-2026","OIL","Largecap","Energy"
"13-05-2026","CIPLA","Largecap","Healthcare"
"13-05-2026","HSCL","Largecap","Chemicals"
"13-05-2026","LICHSGFIN","Largecap","Financials"
"13-05-2026","DEEPAKFERT","Midcap","Chemicals"
"13-05-2026","DEEPAKNTR","Largecap","Chemicals"
"13-05-2026","GRAPHITE","Midcap","Industrials"
"13-05-2026","ADANIENT","Largecap","Services"
"13-05-2026","HINDCOPPER","Largecap","Metals & Mining"
"13-05-2026","WELCORP","Largecap","Industrials"
"13-05-2026","BIOCON","Largecap","Healthcare"
"13-05-2026","ADANIPORTS","Largecap","Transportation"
"13-05-2026","OIL","Largecap","Energy"
"13-05-2026","SCHNEIDER","Largecap","Industrials"
"13-05-2026","ADANIGREEN","Largecap","Power & Utilities"
"13-05-2026","AAVAS","Midcap","Financials"
"13-05-2026","KIMS","Largecap","Healthcare"
"13-05-2026","ACUTAAS","Largecap","Healthcare"
"13-05-2026","MAPMYINDIA","Smallcap","I.T"
"13-05-2026","SIGNATURE","Midcap","Realty"
"13-05-2026","JAINREC","Midcap","Metals & Mining"
"14-05-2026","BAJFINANCE","Largecap","Financials"
"14-05-2026","CIPLA","Largecap","Healthcare"
"14-05-2026","GODFRYPHLP","Largecap","FMCG"
"14-05-2026","HINDALCO","Largecap","Metals & Mining"
"14-05-2026","BERGEPAINT","Largecap","Building Materials"
"14-05-2026","CEMPRO","Largecap","Realty"
"14-05-2026","ADANIENT","Largecap","Services"
"14-05-2026","CAPLIPOINT","Largecap","Healthcare"
"14-05-2026","NATCOPHARM","Midcap","Healthcare"
"14-05-2026","SAREGAMA","Midcap","Media"
"14-05-2026","ZYDUSLIFE","Largecap","Healthcare"
"14-05-2026","SOBHA","Midcap","Realty"
"14-05-2026","AIIL","Largecap","Financials"
"14-05-2026","ENDURANCE","Largecap","Auto"
"14-05-2026","VBL","Largecap","FMCG"
"14-05-2026","LAURUSLABS","Largecap","Healthcare"
"14-05-2026","HDFCAMC","Largecap","Financials"
"14-05-2026","360ONE","Largecap","Financials"
"14-05-2026","GLAND","Largecap","Healthcare"
"14-05-2026","RRKABEL","Largecap","Industrials"
"15-05-2026","CHAMBLFERT","Midcap","Chemicals"
"15-05-2026","CARBORUNIV","Largecap","Industrials"
"15-05-2026","BIOCON","Largecap","Healthcare"
"15-05-2026","KIRLOSENG","Largecap","Industrials"
"15-05-2026","TRITURBINE","Midcap","Industrials"
"15-05-2026","ENDURANCE","Largecap","Auto"
"15-05-2026","CHALET","Midcap","Services"
"15-05-2026","BIKAJI","Midcap","FMCG"
"18-05-2026","BAJFINANCE","Largecap","Financials"
"18-05-2026","CHAMBLFERT","Midcap","Chemicals"
"18-05-2026","GESHIP","Largecap","Transportation"
"18-05-2026","IPCALAB","Largecap","Healthcare"
"18-05-2026","SUNPHARMA","Largecap","Healthcare"
"18-05-2026","JUBLPHARMA","Midcap","Healthcare"
"18-05-2026","COFORGE","Largecap","I.T"
"18-05-2026","TECHM","Largecap","I.T"
"18-05-2026","LALPATHLAB","Largecap","Healthcare"
"18-05-2026","VBL","Largecap","FMCG"
"18-05-2026","ASTERDM","Largecap","Healthcare"
"18-05-2026","CHALET","Midcap","Services"
"18-05-2026","360ONE","Largecap","Financials"
"18-05-2026","GLAND","Largecap","Healthcare"
"18-05-2026","TATATECH","Largecap","I.T"
"18-05-2026","BHARTIHEXA","Largecap","Telecom-Service"
"18-05-2026","IKS","Largecap","I.T"
"18-05-2026","HEXT","Smallcap",""
"19-05-2026","VTL","Midcap","Textiles"
"19-05-2026","GABRIEL","Largecap","Auto"
"19-05-2026","ZYDUSWELL","Midcap","FMCG"
"19-05-2026","GRANULES","Largecap","Healthcare"
"19-05-2026","TRITURBINE","Midcap","Industrials"
"19-05-2026","LALPATHLAB","Largecap","Healthcare"
"19-05-2026","SUMICHEM","Largecap","Chemicals"
"19-05-2026","GLAND","Largecap","Healthcare"
"19-05-2026","ACUTAAS","Largecap","Healthcare"
"19-05-2026","STARHEALTH","Largecap","Financials"
"19-05-2026","TATATECH","Largecap","I.T"
"19-05-2026","HEXT","Smallcap",""
"20-05-2026","CGPOWER","Largecap","Industrials"
"20-05-2026","GRASIM","Largecap","Textiles"
"20-05-2026","TATACOMM","Largecap","Telecom-Service"
"20-05-2026","BHARATFORG","Largecap","Industrials"
"20-05-2026","WELCORP","Largecap","Industrials"
"20-05-2026","JBMA","Midcap","Auto"
"20-05-2026","ACE","Midcap","Industrials"
"20-05-2026","FORTIS","Largecap","Healthcare"
"20-05-2026","TITAGARH","Midcap","Industrials"
"20-05-2026","TRITURBINE","Midcap","Industrials"
"20-05-2026","AIIL","Largecap","Financials"
"20-05-2026","ERIS","Midcap","Healthcare"
"20-05-2026","NAM-INDIA","Largecap","Financials"
"20-05-2026","ASTERDM","Largecap","Healthcare"
"20-05-2026","360ONE","Largecap","Financials"
"20-05-2026","KIMS","Largecap","Healthcare"
"20-05-2026","POLICYBZR","Largecap","I.T"
"20-05-2026","PAYTM","Largecap","I.T"
"20-05-2026","TENNIND","Largecap","Auto"
"21-05-2026","TATACOMM","Largecap","Telecom-Service"
"21-05-2026","DEEPAKFERT","Midcap","Chemicals"
"21-05-2026","AUROPHARMA","Largecap","Healthcare"
"21-05-2026","POLYMED","Midcap","Healthcare"
"21-05-2026","TRITURBINE","Midcap","Industrials"
"21-05-2026","AIIL","Largecap","Financials"
"21-05-2026","TECHNOE","Midcap","Realty"
"21-05-2026","GLAND","Largecap","Healthcare"
"21-05-2026","IGIL","Midcap","Miscellaneous"
"22-05-2026","TATACOMM","Largecap","Telecom-Service"
"22-05-2026","DEEPAKFERT","Midcap","Chemicals"
"22-05-2026","ELECON","Midcap","Industrials"
"22-05-2026","MINDACORP","Midcap","Auto"
"22-05-2026","ENDURANCE","Largecap","Auto"
"22-05-2026","VBL","Largecap","FMCG"
"22-05-2026","AAVAS","Midcap","Financials"
"22-05-2026","HEXT","Smallcap",""
"25-05-2026","ARE&M","Midcap","Auto"
"25-05-2026","APOLLOTYRE","Largecap","Auto"
"25-05-2026","ADANIENT","Largecap","Services"
"25-05-2026","WOCKPHARMA","Largecap","Healthcare"
"25-05-2026","ZYDUSLIFE","Largecap","Healthcare"
"25-05-2026","IIFL","Largecap","Financials"
"25-05-2026","TITAGARH","Midcap","Industrials"
"25-05-2026","ADANIGREEN","Largecap","Power & Utilities"
"25-05-2026","TECHNOE","Midcap","Realty"
"25-05-2026","360ONE","Largecap","Financials"
"25-05-2026","BLUEJET","Midcap","Healthcare"
"26-05-2026","CHAMBLFERT","Midcap","Chemicals"
"26-05-2026","EXIDEIND","Largecap","Auto"
"26-05-2026","HINDZINC","Largecap","Metals & Mining"
"26-05-2026","TATACOMM","Largecap","Telecom-Service"
"26-05-2026","TMPV","Largecap","Auto"
"26-05-2026","CEMPRO","Largecap","Realty"
"26-05-2026","ADANIENT","Largecap","Services"
"26-05-2026","ASAHIINDIA","Largecap","Building Materials"
"26-05-2026","TEJASNET","Midcap","Telecom"
"26-05-2026","ADANIGREEN","Largecap","Power & Utilities"
"26-05-2026","ATGL","Largecap","Energy"
"26-05-2026","SONACOMS","Largecap","Auto"
"26-05-2026","VIJAYA","Midcap","Healthcare"
"26-05-2026","LICI","Largecap","Financials"
"26-05-2026","TATATECH","Largecap","I.T"
"27-05-2026","ARE&M","Midcap","Auto"
"27-05-2026","EXIDEIND","Largecap","Auto"
"27-05-2026","CGPOWER","Largecap","Industrials"
"27-05-2026","CHENNPETRO","Largecap","Energy"
"27-05-2026","FINCABLES","Largecap","Industrials"
"27-05-2026","HINDALCO","Largecap","Metals & Mining"
"27-05-2026","TMPV","Largecap","Auto"
"27-05-2026","CEMPRO","Largecap","Realty"
"27-05-2026","USHAMART","Midcap","Metals & Mining"
"27-05-2026","WELCORP","Largecap","Industrials"
"27-05-2026","SAREGAMA","Midcap","Media"
"27-05-2026","NATIONALUM","Largecap","Metals & Mining"
"27-05-2026","WOCKPHARMA","Largecap","Healthcare"
"27-05-2026","TITAGARH","Midcap","Industrials"
"27-05-2026","JSWENERGY","Largecap","Power & Utilities"
"27-05-2026","KIRLOSENG","Largecap","Industrials"
"27-05-2026","MINDACORP","Midcap","Auto"
"27-05-2026","ATGL","Largecap","Energy"
"27-05-2026","SUMICHEM","Largecap","Chemicals"
"27-05-2026","SONACOMS","Largecap","Auto"
"27-05-2026","KIMS","Largecap","Healthcare"
"27-05-2026","HONASA","Midcap","Services"
"27-05-2026","PREMIERENE","Largecap","Services"
"29-05-2026","CEMPRO","Largecap","Realty"
"29-05-2026","ZYDUSWELL","Midcap","FMCG"
"29-05-2026","WOCKPHARMA","Largecap","Healthcare"
"29-05-2026","KIRLOSENG","Largecap","Industrials"
"29-05-2026","TEJASNET","Midcap","Telecom"
"29-05-2026","VIJAYA","Midcap","Healthcare"
"29-05-2026","TEGA","Midcap","Industrials"
"01-06-2026","TECHM","Largecap","I.T"
"01-06-2026","TEGA","Midcap","Industrials"
"02-06-2026","EXIDEIND","Largecap","Auto"
"02-06-2026","BHEL","Largecap","Industrials"
"02-06-2026","CHENNPETRO","Largecap","Energy"
"02-06-2026","INFY","Largecap","I.T"
"02-06-2026","TMPV","Largecap","Auto"
"02-06-2026","APOLLOTYRE","Largecap","Auto"
"02-06-2026","BBTC","Midcap","Auto"
"02-06-2026","ZENSARTECH","Midcap","I.T"
"02-06-2026","ADANIENT","Largecap","Services"
"02-06-2026","HCLTECH","Largecap","I.T"
"02-06-2026","OLECTRA","Midcap","Auto"
"02-06-2026","IIFL","Largecap","Financials"
"02-06-2026","DLF","Largecap","Realty"
"02-06-2026","KPRMILL","Largecap","Consumer Discretionary"
"02-06-2026","ADANIPORTS","Largecap","Transportation"
"02-06-2026","TITAGARH","Midcap","Industrials"
"02-06-2026","JSWENERGY","Largecap","Power & Utilities"
"02-06-2026","ZENTEC","Midcap","Aerospace & Defence"
"02-06-2026","NH","Largecap","Healthcare"
"02-06-2026","NEWGEN","Midcap","I.T"
"02-06-2026","TATATECH","Largecap","I.T"
"02-06-2026","PREMIERENE","Largecap","Services"
"02-06-2026","HEXT","Smallcap",""
"03-06-2026","TMPV","Largecap","Auto"
"03-06-2026","ELGIEQUIP","Midcap","Industrials"
"03-06-2026","CHOICEIN","Midcap","Financials"
"03-06-2026","WELCORP","Largecap","Industrials"
"03-06-2026","WOCKPHARMA","Largecap","Healthcare"
"03-06-2026","OLECTRA","Midcap","Auto"
"03-06-2026","JBMA","Midcap","Auto"
"03-06-2026","INDIANB","Largecap","Bank"
"03-06-2026","KPRMILL","Largecap","Consumer Discretionary"
"03-06-2026","RHIM","Midcap","Building Materials"
"03-06-2026","NH","Largecap","Healthcare"
"03-06-2026","TEJASNET","Midcap","Telecom"
"03-06-2026","CARTRADE","Midcap","Consumer Discretionary"
"03-06-2026","RAINBOW","Midcap","Healthcare"
"03-06-2026","RRKABEL","Largecap","Industrials"
"03-06-2026","IKS","Largecap","I.T"
"03-06-2026","ATHERENERG","Largecap","Auto"
"03-06-2026","THELEELA","Midcap","Services"
"04-06-2026","CGPOWER","Largecap","Industrials"
"04-06-2026","HSCL","Largecap","Chemicals"
"04-06-2026","TATACOMM","Largecap","Telecom-Service"
"04-06-2026","VTL","Midcap","Textiles"
"04-06-2026","CEMPRO","Largecap","Realty"
"04-06-2026","ANANTRAJ","Largecap","Realty"
"04-06-2026","USHAMART","Midcap","Metals & Mining"
"04-06-2026","ELGIEQUIP","Midcap","Industrials"
"04-06-2026","CAPLIPOINT","Largecap","Healthcare"
"04-06-2026","MPHASIS","Largecap","I.T"
"04-06-2026","IIFL","Largecap","Financials"
"04-06-2026","KPRMILL","Largecap","Consumer Discretionary"
"04-06-2026","JSWENERGY","Largecap","Power & Utilities"
"04-06-2026","KIRLOSENG","Largecap","Industrials"
"04-06-2026","ZENTEC","Midcap","Aerospace & Defence"
"04-06-2026","PGEL","Midcap","Consumer Discretionary"
"04-06-2026","TRITURBINE","Midcap","Industrials"
"04-06-2026","RHIM","Midcap","Building Materials"
"04-06-2026","LAURUSLABS","Largecap","Healthcare"
"04-06-2026","IRCTC","Largecap","Transportation"
"04-06-2026","VIJAYA","Midcap","Healthcare"
"04-06-2026","MEDANTA","Largecap","Healthcare"
"04-06-2026","RRKABEL","Largecap","Industrials"
"04-06-2026","BLUEJET","Midcap","Healthcare"
"04-06-2026","HONASA","Midcap","Services"
"04-06-2026","TATATECH","Largecap","I.T"
"04-06-2026","HYUNDAI","Largecap","Auto"
"05-06-2026","HSCL","Largecap","Chemicals"
"05-06-2026","ELECON","Midcap","Industrials"
"05-06-2026","SAREGAMA","Midcap","Media"
"05-06-2026","ADANIENSOL","Largecap","Power & Utilities"
"05-06-2026","ADANIGREEN","Largecap","Power & Utilities"
"05-06-2026","GLAND","Largecap","Healthcare"
"05-06-2026","KIMS","Largecap","Healthcare"
"05-06-2026","TATATECH","Largecap","I.T"
"05-06-2026","ACMESOLAR","Largecap","Realty"
"05-06-2026","ATHERENERG","Largecap","Auto"
"08-06-2026","DEEPAKFERT","Midcap","Chemicals"
"08-06-2026","CCL","Midcap","FMCG"
"08-06-2026","CAPLIPOINT","Largecap","Healthcare"
"08-06-2026","ZYDUSWELL","Midcap","FMCG"
"08-06-2026","FORTIS","Largecap","Healthcare"
"08-06-2026","CARTRADE","Midcap","Consumer Discretionary"
"09-06-2026","AEGISLOG","Largecap","Services"
"09-06-2026","CHENNPETRO","Largecap","Energy"
"09-06-2026","TATACOMM","Largecap","Telecom-Service"
"09-06-2026","DEEPAKFERT","Midcap","Chemicals"
"09-06-2026","CEMPRO","Largecap","Realty"
"09-06-2026","CAPLIPOINT","Largecap","Healthcare"
"09-06-2026","WELCORP","Largecap","Industrials"
"09-06-2026","OLECTRA","Midcap","Auto"
"09-06-2026","UNOMINDA","Largecap","Auto"
"09-06-2026","INDIANB","Largecap","Bank"
"09-06-2026","INTELLECT","Midcap","I.T"
"09-06-2026","RBLBANK","Largecap","Bank"
"09-06-2026","CARTRADE","Midcap","Consumer Discretionary"
"09-06-2026","SYRMA","Largecap","Consumer Discretionary"
"09-06-2026","CONCORDBIO","Midcap","Healthcare"
"09-06-2026","SAILIFE","Largecap","Healthcare"
"09-06-2026","IGIL","Midcap","Miscellaneous"
"10-06-2026","CHAMBLFERT","Midcap","Chemicals"
"10-06-2026","HSCL","Largecap","Chemicals"
"10-06-2026","BHARATFORG","Largecap","Industrials"
"10-06-2026","TEJASNET","Midcap","Telecom"
"10-06-2026","CARTRADE","Midcap","Consumer Discretionary"
"10-06-2026","ABSLAMC","Largecap","Financials"
"10-06-2026","CONCORDBIO","Midcap","Healthcare"
"10-06-2026","TRAVELFOOD","Midcap","Consumer Discretionary"
"11-06-2026","AEGISLOG","Largecap","Services"
"11-06-2026","CHOICEIN","Midcap","Financials"
"11-06-2026","SAREGAMA","Midcap","Media"
"11-06-2026","TEJASNET","Midcap","Telecom"
"11-06-2026","BLUEJET","Midcap","Healthcare"
"11-06-2026","DOMS","Midcap","Miscellaneous"
"11-06-2026","TBOTEK","Midcap","I.T"
"11-06-2026","ABDL","Midcap","FMCG"
"11-06-2026","HYUNDAI","Largecap","Auto"
"12-06-2026","ARE&M","Midcap","Auto"
"12-06-2026","TMPV","Largecap","Auto"
"12-06-2026","APOLLOTYRE","Largecap","Auto"
"12-06-2026","COROMANDEL","Largecap","Chemicals"
"12-06-2026","CANFINHOME","Midcap","Financials"
"12-06-2026","HBLENGINE","Largecap","Auto"
"12-06-2026","JKTYRE","Midcap","Auto"
"12-06-2026","AXISBANK","Largecap","Bank"
"12-06-2026","UBL","Largecap","FMCG"
"12-06-2026","RKFORGE","Midcap","Industrials"
"12-06-2026","JBMA","Midcap","Auto"
"12-06-2026","IIFL","Largecap","Financials"
"12-06-2026","MOTILALOFS","Largecap","Financials"
"12-06-2026","TITAGARH","Midcap","Industrials"
"12-06-2026","KIRLOSENG","Largecap","Industrials"
"12-06-2026","ZENTEC","Midcap","Aerospace & Defence"
"12-06-2026","PGEL","Midcap","Consumer Discretionary"
"12-06-2026","TRITURBINE","Midcap","Industrials"
"12-06-2026","AIIL","Largecap","Financials"
"12-06-2026","CDSL","Largecap","Financials"
"12-06-2026","ERIS","Midcap","Healthcare"
"12-06-2026","LODHA","Largecap","Realty"
"12-06-2026","CLEAN","Midcap","Chemicals"
"12-06-2026","TATATECH","Largecap","I.T"
"12-06-2026","TBOTEK","Midcap","I.T"
"12-06-2026","ABDL","Midcap","FMCG"
"12-06-2026","THELEELA","Midcap","Services"
"12-06-2026","PIRAMALFIN","Smallcap",""
"15-06-2026","AEGISLOG","Largecap","Services"
"15-06-2026","CHENNPETRO","Largecap","Energy"
"15-06-2026","BHARATFORG","Largecap","Industrials"
"15-06-2026","APOLLOTYRE","Largecap","Auto"
"15-06-2026","VTL","Midcap","Textiles"
"15-06-2026","COROMANDEL","Largecap","Chemicals"
"15-06-2026","AARTIIND","Midcap","Chemicals"
"15-06-2026","MOTILALOFS","Largecap","Financials"
"15-06-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"15-06-2026","ABSLAMC","Largecap","Financials"
"15-06-2026","RAINBOW","Midcap","Healthcare"
"15-06-2026","THELEELA","Midcap","Services"
"15-06-2026","HDBFS","Largecap","Financials"
"16-06-2026","ABREL","Midcap","Realty"
"16-06-2026","COROMANDEL","Largecap","Chemicals"
"16-06-2026","KPIL","Largecap","Realty"
"16-06-2026","COFORGE","Largecap","I.T"
"16-06-2026","KEC","Midcap","Realty"
"16-06-2026","DLF","Largecap","Realty"
"16-06-2026","BRIGADE","Largecap","Realty"
"16-06-2026","TITAGARH","Midcap","Industrials"
"16-06-2026","ZENTEC","Midcap","Aerospace & Defence"
"16-06-2026","PGEL","Midcap","Consumer Discretionary"
"16-06-2026","FACT","Largecap","Chemicals"
"16-06-2026","DOMS","Midcap","Miscellaneous"
"16-06-2026","PREMIERENE","Largecap","Services"
"17-06-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"17-06-2026","CGPOWER","Largecap","Industrials"
"17-06-2026","WOCKPHARMA","Largecap","Healthcare"
"17-06-2026","OLECTRA","Midcap","Auto"
"17-06-2026","GALLANTT","Midcap","Metals & Mining"
"17-06-2026","INDIANB","Largecap","Bank"
"17-06-2026","TITAGARH","Midcap","Industrials"
"17-06-2026","OBEROIRLTY","Largecap","Realty"
"17-06-2026","KIRLOSENG","Largecap","Industrials"
"17-06-2026","PGEL","Midcap","Consumer Discretionary"
"17-06-2026","CDSL","Largecap","Financials"
"17-06-2026","AAVAS","Midcap","Financials"
"17-06-2026","GRSE","Largecap","Aerospace & Defence"
"17-06-2026","CHALET","Midcap","Services"
"17-06-2026","MAZDOCK","Largecap","Aerospace & Defence"
"17-06-2026","CARTRADE","Midcap","Consumer Discretionary"
"17-06-2026","FIVESTAR","Midcap","Financials"
"18-06-2026","BATAINDIA","Midcap","Consumer Discretionary"
"18-06-2026","VTL","Midcap","Textiles"
"18-06-2026","COROMANDEL","Largecap","Chemicals"
"18-06-2026","DEEPAKNTR","Largecap","Chemicals"
"18-06-2026","OLECTRA","Midcap","Auto"
"18-06-2026","GALLANTT","Midcap","Metals & Mining"
"18-06-2026","TORNTPOWER","Largecap","Power & Utilities"
"18-06-2026","DLF","Largecap","Realty"
"18-06-2026","KPRMILL","Largecap","Consumer Discretionary"
"18-06-2026","GRAVITA","Midcap","Metals & Mining"
"18-06-2026","MAXHEALTH","Largecap","Healthcare"
"18-06-2026","CAMS","Midcap","Financials"
"18-06-2026","ABSLAMC","Largecap","Financials"
"18-06-2026","STARHEALTH","Largecap","Financials"
"18-06-2026","SYRMA","Largecap","Consumer Discretionary"
"18-06-2026","FIVESTAR","Midcap","Financials"
"19-06-2026","LUPIN","Largecap","Healthcare"
"19-06-2026","SPLPETRO","Midcap","Energy"
"19-06-2026","TATACOMM","Largecap","Telecom-Service"
"19-06-2026","INDHOTEL","Largecap","Services"
"19-06-2026","GABRIEL","Largecap","Auto"
"19-06-2026","BERGEPAINT","Largecap","Building Materials"
"19-06-2026","CEMPRO","Largecap","Realty"
"19-06-2026","NAVA","Midcap","Miscellaneous"
"19-06-2026","POONAWALLA","Largecap","Financials"
"19-06-2026","CAPLIPOINT","Largecap","Healthcare"
"19-06-2026","EMAMILTD","Midcap","FMCG"
"19-06-2026","WELCORP","Largecap","Industrials"
"19-06-2026","OLECTRA","Midcap","Auto"
"19-06-2026","BHARTIARTL","Largecap","Telecom-Service"
"19-06-2026","JBMA","Midcap","Auto"
"19-06-2026","KEC","Midcap","Realty"
"19-06-2026","TARIL","Midcap","Industrials"
"19-06-2026","ZENTEC","Midcap","Aerospace & Defence"
"19-06-2026","RHIM","Midcap","Building Materials"
"19-06-2026","RBLBANK","Largecap","Bank"
"19-06-2026","TEJASNET","Midcap","Telecom"
"19-06-2026","NEWGEN","Midcap","I.T"
"19-06-2026","BDL","Largecap","Aerospace & Defence"
"19-06-2026","CHALET","Midcap","Services"
"19-06-2026","VIJAYA","Midcap","Healthcare"
"19-06-2026","ANANDRATHI","Largecap","Financials"
"19-06-2026","HONASA","Midcap","Services"
"19-06-2026","JYOTICNC","Largecap","Industrials"
"19-06-2026","INDGN","Midcap","Healthcare"
"19-06-2026","AADHARHFC","Largecap","Financials"
"19-06-2026","TBOTEK","Midcap","I.T"
"19-06-2026","PREMIERENE","Largecap","Services"
"19-06-2026","THELEELA","Midcap","Services"
"19-06-2026","HDBFS","Largecap","Financials"
"19-06-2026","TATACAP","Largecap","Financials"
"19-06-2026","PIRAMALFIN","Smallcap",""
"22-06-2026","AEGISLOG","Largecap","Services"
"22-06-2026","BHARATFORG","Largecap","Industrials"
"22-06-2026","ESCORTS","Largecap","Auto"
"22-06-2026","BBTC","Midcap","Auto"
"22-06-2026","KPIL","Largecap","Realty"
"22-06-2026","ZYDUSWELL","Midcap","FMCG"
"22-06-2026","POLYMED","Midcap","Healthcare"
"22-06-2026","UNITDSPR","Largecap","FMCG"
"22-06-2026","PVRINOX","Midcap","Media"
"22-06-2026","GALLANTT","Midcap","Metals & Mining"
"22-06-2026","ACE","Midcap","Industrials"
"22-06-2026","TORNTPOWER","Largecap","Power & Utilities"
"22-06-2026","RECLTD","Largecap","Financials"
"22-06-2026","KIRLOSENG","Largecap","Industrials"
"22-06-2026","TRITURBINE","Midcap","Industrials"
"22-06-2026","MGL","Midcap","Energy"
"22-06-2026","ABCAPITAL","Largecap","Financials"
"22-06-2026","ADANIGREEN","Largecap","Power & Utilities"
"22-06-2026","AAVAS","Midcap","Financials"
"22-06-2026","CHALET","Midcap","Services"
"22-06-2026","DELHIVERY","Largecap","Transportation"
"22-06-2026","MANKIND","Largecap","Healthcare"
"23-06-2026","KAJARIACER","Midcap","Building Materials"
"23-06-2026","BHARATFORG","Largecap","Industrials"
"23-06-2026","AUROPHARMA","Largecap","Healthcare"
"23-06-2026","COHANCE","Midcap","Healthcare"
"23-06-2026","GLAND","Largecap","Healthcare"
"23-06-2026","TENNIND","Largecap","Auto"
"24-06-2026","BAJFINANCE","Largecap","Financials"
"24-06-2026","EXIDEIND","Largecap","Auto"
"24-06-2026","HDFCBANK","Largecap","Bank"
"24-06-2026","RAMCOCEM","Largecap","Building Materials"
"24-06-2026","PHOENIXLTD","Largecap","Realty"
"24-06-2026","SRF","Largecap","Chemicals"
"24-06-2026","GABRIEL","Largecap","Auto"
"24-06-2026","SHRIRAMFIN","Largecap","Financials"
"24-06-2026","CHOLAFIN","Largecap","Financials"
"24-06-2026","ICICIBANK","Largecap","Bank"
